id,title,description,date,start_time,end_time,venue,room,speakers,knowledge_partners,session_type,event_id,add_to_calendar,notes
5483,"India Energy Stack (IES) and the AI-Ready Power Sector: Trust, Interoperability, and Scale","The power sector is entering a pivotal decade as renewables, electrification, and distributed resources make grid operations real time and complex. AI can enhance forecasting, optimization, and asset management, but fragmented data and systems limit scale. The India Energy Stack offers interoperable digital building blocks—shared identifiers, registries, standard protocols, verifiable credentials, and policy as code—to enable trust, reduce integration costs, expand consumer agency, and unlock participation, livelihoods, and innovation across millions of devices and actors.",2026-02-18,11:30:00.000,,Bharat Mandapam,West Wing Room 4 A,Ms. Swetha Ravi Kumar; Sh Jitendra Srivastava; Sh Pankaj Agarwal; Sh. Nandan Nilekani; Sh. Prince Dhawan; Sh. Shashank Misra,REC Limited,Main Summit Session,IA64,True,
5489,Data for Development: Building AI in the Global South,"As AI scales globally, access to high-quality, interoperable, and responsibly governed data is becoming a key determinant of development outcomes. This session explores data as critical public infrastructure, focusing on governance frameworks, institutional capacity, and international cooperation needed to support AI-led growth in the Global South. The discussion also highlights the evolving approach to data governance and its relevance for emerging economies, with a focus on equity, inclusion, and development-first AI pathways.",2026-02-18,11:30:00.000,,Bharat Mandapam,West Wing Room No. 6,Alok Kumar Rai; Anne Neuberger; Ashish Chahuan; Dr. Madan Mohan Tripathi; Manoj Kumar Tiwari; Prof. Shalabh,Center of Policy Research and Governance,Main Summit Session,IA70,True,
5063,Healthcare for All: Inclusive AI Solutions at Population Scale,"This session examines scaling secure AI within national health frameworks. Panelists discuss how technologies like NVIDIA's NIM and NeMo enable real-time disease prediction and multilingual diagnostics in resource-constrained rural clinics. The discussion highlights how regional compute hubs reduce technological dependency while empowering locally-developed healthcare solutions. This operationalizes the People Sutra and Inclusion for Social Empowerment Chakra through environmentally sustainable, equitably accessible healthcare innovation with insights from leaders.",2026-02-18,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 6,Raghav Mani; Suhel Bidani,NVIDIA,Main Summit Session,68f545079ac1d132360e0d4a-04,True,
5069,Open AI Platforms: Building India's Unified Public Goods,"This session examines how open AI frameworks enable interoperability across digital public infrastructure in India and the Global South. The discussion explores how open standards and protocols allow nations to integrate AI capabilities without vendor lock-in. Panelists discuss federated analytics, cross-sector collaboration in healthcare and agriculture, and data sovereignty. This operationalizes the Democratizing AI Resources and Science Chakras, demonstrating impact through accelerated service delivery, reduced costs, and accessible tools empowering innovation.",2026-02-18,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 19,Keyzom Ngodup Massally; Nabiha Syed; Pradeep Gupta; Tanvi Lall,NVIDIA,Main Summit Session,68f545079ac1d132360e0d4a-10,True,
5075,AI for Energy Systems/Utilities,"Amid rising energy demands from AI data centers, renewables, and electrification, utilities and energy firms grapple with grid stability, predictive maintenance, and subsurface uncertainties. This NVIDIA speaker session unveils accelerated AI platforms - like Jetson for edge AI, Omniverse digital twins, and Grace Hopper Superchips - that revolutionize power utilities and upstream exploration. Key highlights include generative AI for real-time grid management, EV integration, and battery optimization, alongside subsurface breakthroughs: NVIDIA-powered seismic processing for fault detection in 3D models, physics-informed neural networks (PhysicsNeMo) for reservoir simulations, NLP/LLMs integrating well logs/seismic data with partners like Shell and Saudi Aramco, and high-performance imaging via collaborations with SLB and Shearwater for CO2 storage and production forecasting. Attendees will explore the latest strides NVIDIA is making to improve energy efficiency (tokens per watt per dollar), accelerate simulations, reduce emissions, and optimize workflows from exploration to delivery - enabling a more resilient, low-carbon energy ecosystem.",2026-02-18,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 9,Srikanth Kodali,NVIDIA,Main Summit Session,68f545079ac1d132360e0d4a-16,True,
5176,Unleashing Impact: Building the Purpose-Driven Data and AI Workforce,"This panel session will reflect upon perspectives from members of a global ecosystem of over 100 partners and other leaders who are advancing interdisciplinary data and AI training across climate, health, and financial inclusion. This session will explore how this network is accelerating a workforce that will power an inclusive, resilient, and more prosperous future.",2026-02-18,12:30:00.000,,Sushma Swaraj Bhavan,Shakuntalam Banquet,Bayo (Olubayo) Adekanmbi; Dr. Tavpritesh Sethi; Neha Malhotra Singh; Perry Hewitt; Pratibha Kurnool; Priyank Hirani; Tithee Mukhopadhyay; Uyi Stewart,data.org,Main Summit Session,691762975d05f4811c988aab,True,
5283,AI for Resilience: Powering Innovation and Efficiency in the Energy Transition,"As the energy transition accelerates, power systems are being reshaped by renewable integration, decentralised assets, and rising reliability expectations. This session explores how artificial intelligence can strengthen resilience, drive innovation, and improve efficiency across the energy value chain. Through real-world applications and policy perspectives, the discussion will examine AI-enabled forecasting, automation, and decision-making, alongside governance and workforce considerations, to support scalable, secure, and responsible deployment for a sustainable and future-ready energy ecosystem.",2026-02-18,12:30:00.000,,Bharat Mandapam,West Wing Room 4 B,Mr. Abhishek Ranjan; Mr. Dwijadas Basak; Mr. Naveen Srivastava; Mr. Prashant Dangash; Mr. Reji Kumar Pillai; Mr. Siddharth Arora; Ms. Disha Khosla; Ms. Jaqueline Cochran; Ms. Reena Suri,India Smart Grid Forum,Main Summit Session,6929c5543b3e8d7e576a7dca,True,
5392,AI Impact Forum: Democratising AI Resources,"Unlocking AI's full potential for all. Explore how to bridge gaps in skills, data access, tech infrastructure, and funding to drive innovation and inclusivity. Join industry leaders as they share insights on democratizing AI resources, shaping the future of technology and business.",2026-02-18,12:30:00.000,,Bharat Mandapam,West Wing Room 4 A,Anne Neuberger; Anshu Sharma; Deepak Ajwani; Dr Vishal Sikka; Gokul Subramaniam; Hari Shetty; Kalyan Kumar; Mustafa Furniturewala; Sunil Gupta,Times Internet Limited,Main Summit Session,692c196e8c182487fb8bc924,True,
5439,"From Evidence to Scale: Testing, Financing and Operationalizing Technology and AI for Development and Humanitarian Action.","AI is increasingly empowering agriculture, food security, rural development, and humanitarian response for those most in need. This session convenes international agencies and government partners to examine how field-tested AI solutions move from pilots to sustainable scale, benefiting both communities and internal processes. The discussion focuses on examples, evidence, governance safeguards, financing pathways, and digital public infrastructure, advancing the Summit's shift from dialogue to impact.",2026-02-18,12:30:00.000,,Sushma Swaraj Bhavan,Nalanda Banquet,Brenda Gunde; Dr Venkatramanan Anantha Nageswaran; Indran Naidoo. Director; Magan Naidoo; Vaishnavi Pavithran; Vincent Martin,The International Fund for Agricultural Development (IFAD),Main Summit Session,692c77e76606ad13c0fab168,True,
5064,Democratizing Compute Through Regional Infrastructure,"This session examines infrastructure for achieving gigawatt-scale compute capacity across emerging economies. As nations transition from data generation to domestic processing, the discussion explores building industrial-scale data centers. Panelists demonstrate how advanced GPU architectures and networking, such as NVIDIA's DGX SuperPOD and Grace CPU, enable self-reliant infrastructure across regional hubs. This operationalizes the Democratizing AI Resources Chakra, demonstrating impact through increased compute capacity, reduced latency, and accelerated transformation.",2026-02-18,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 6,"Anne Robinson; Durga Malladi; Ipsita Dasgupta; Magnus Ewerbring,; Neeraj Kumar; Roy George; Srikanth Cherukuri",NVIDIA,Main Summit Session,68f545079ac1d132360e0d4a-05,True,
5070,From Principles to Proof: Operationalizing Responsible AI for Global Impact,"Responsible AI, particularly for the Global South, is both moral mandate and strategic lever. This session explores how safety-by-design catalyzes scale, addressing linguistic and cultural nuance. The discussion bridges technical guardrails like hardware-level privacy and confidential computing with societal needs for safe AI experiences. Panelists examine how inclusive systems empower the last mile and mitigate harm, operationalizing the People and Progress Sutras through the Safe and Trusted AI Chakra for equitable adoption.",2026-02-18,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 19,Anand Kashyap; Balaraman Ravindran; Moderator: Tom David; Mohit Kapoor; Tarunima Prabhakar,NVIDIA,Main Summit Session,68f545079ac1d132360e0d4a-11,True,
5076,AI for Weather and Climate Intelligence,"Climate change requires scalable AI solutions for mitigation, adaptation, and resilience. GPU-accelerated computing and AI are transforming high-resolution modeling, predictive analytics, and decision support for weather & climate applications. This session highlights NVIDIA's Earth-2 and Omniverse. Earth-2 builds digital twins with observational and simulation data, open AI models, and a full software stack for forecasting, data assimilation, and informatics. Omniverse enables interactive visualization for scenario exploration. Applications span disaster preparedness, risk assessment, urban resilience, renewables, and sustainability -- delivering faster, cost-effective insights for real-world impact.",2026-02-18,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 9,Karthik Kashinath,NVIDIA,Main Summit Session,68f545079ac1d132360e0d4a-17,True,
5170,"AI for Everyone: Empowering People, Businesses, and Society","This session explores how responsible, inclusive, and people-centric adoption of AI by everyone can do global good. Anchored on the pillars of People, Planet, and Progress, it will examine how AI can accelerate innovation, enhance productivity, strengthen global partnerships, and reinforce India's leadership in the decade ahead. The discussion will also focus on aligning AI with societal priorities to build trust, enable sustainable development, and advance shared national progress.",2026-02-18,13:30:00.000,,Sushma Swaraj Bhavan,Shakuntalam Banquet,Mr. Anshal Dwivedi; Mr. Deepit Purkayastha; Mr. Mahanaryaman Scindia; Mr. Pradeep Rao; Mr. Pulkit Swarup; Mr. Sanjay Varnwal; Shri K. Prathap Siva Kishore; Shri Lav Agarwal,Antino,Main Summit Session,691734235d05f4811c986396,True,
